ID,Name,Team,From,To
99990,Mallik Wilks,Hull,2020-07-01,2022-08-01
99990,Mallik Wilks,Hull,2020-01-01,2020-07-01
99990,Mallik Wilks,Barnsley,2019-07-01,2020-07-01
99990,Mallik Wilks,Doncaster,2018-07-01,2019-05-01
99990,Mallik Wilks,Grimsby,2018-01-01,2018-06-01
99990,Mallik Wilks,Accrington,2017-08-01,2018-01-01
134873,Tommy Conway,Bath City,2020-09-01,2021-01-01
134873,Tommy Conway,Bristol C,2019-01-01,2024-02-01
101000,Gabriel,Arsenal,2020-09-01,2024-02-01
101000,Gabriel,Troyes,2017-07-01,2018-06-01
101000,Gabriel,Lille,2017-01-01,2020-09-01
55370,Andreas Weimann,West Brom,2024-01-01,2024-02-01
55370,Andreas Weimann,Bristol C,2018-07-01,2024-02-01
55370,Andreas Weimann,Wolves,2017-01-01,2017-05-01
55370,Andreas Weimann,Derby,2015-06-01,2018-07-01
55370,Andreas Weimann,Derby ,2015-06-01,2018-07-01
55370,Andreas Weimann,Watford,2011-08-01,2011-11-01
55370,Andreas Weimann,Watford,2011-01-01,2011-05-01
116139,Tobi Omole,Crawley,2022-07-01,2024-02-01
116139,Tobi Omole,Tottenham ,2021-08-01,2022-07-01
116139,Tobi Omole,Tottenham,2021-07-01,2022-07-01
116139,Tobi Omole,Arsenal ,2018-07-01,2021-07-01
79800,Matt Lowe,Accrington,2022-06-01,2024-02-01
79800,Matt Lowe,Brackley,2016-07-01,2022-06-01
79800,Matt Lowe,Brackley,2016-01-01,2016-06-01
79800,Matt Lowe,Wealdstone,2015-09-01,2016-01-01
79800,Matt Lowe,Cambridge U,2013-07-01,2016-07-01
125059,Jack Bycroft,Swindon,2024-01-01,2024-02-01
125059,Jack Bycroft,Oxford C,2023-11-01,2024-01-01
125059,Jack Bycroft,Aldershot,2023-08-01,2023-11-01
125059,Jack Bycroft,Taunton Town,2022-11-01,2022-12-01
125059,Jack Bycroft,Weymouth,2020-08-01,2021-01-01
53747,Ryan Jackson,Sutton Utd,2023-06-01,2024-02-01
53747,Ryan Jackson,Cheltenham,2022-07-01,2023-06-01
53747,Ryan Jackson,Gillingham,2020-07-01,2022-07-01
53747,Ryan Jackson,Colchester,2017-06-01,2020-07-01
53747,Ryan Jackson,Gillingham,2015-05-01,2017-06-01
53747,Ryan Jackson,Newport Co,2013-07-01,2015-05-01
53747,Ryan Jackson,Macclesfield,2012-06-01,2013-07-01
53747,Ryan Jackson,Cambridge U,2012-01-01,2012-05-01
53747,Ryan Jackson,Fleetwood,2011-10-01,2011-11-01
53747,Ryan Jackson,AFC W'bledon,2009-07-01,2012-06-01
48652,Albert Adomah,QPR,2020-10-01,2024-02-01
48652,Albert Adomah,Cardiff,2020-01-01,2020-07-01
48652,Albert Adomah,Nottm Forest,2019-07-01,2020-10-01
48652,Albert Adomah,Aston Villa,2016-08-01,2019-07-01
48652,Albert Adomah,Middlesbrough,2013-08-01,2016-08-01
48652,Albert Adomah,Bristol C,2010-07-01,2013-08-01
48652,Albert Adomah,Barnet,2007-07-01,2010-07-01
106478,Cavanagh Miley,Southend,2022-07-01,2024-02-01
106478,Cavanagh Miley,Eastleigh,2017-08-01,2022-07-01
22779,David Perkins,Exeter,2024-01-01,2024-02-01
22779,David Perkins,Fylde,2020-08-01,2022-04-01
22779,David Perkins,Tranmere,2019-01-01,2020-08-01
22779,David Perkins,Rochdale,2018-07-01,2019-01-01
22779,David Perkins,Wigan,2015-05-01,2018-07-01
22779,David Perkins,Blackpool,2014-01-01,2015-05-01
22779,David Perkins,Barnsley,2011-07-01,2014-01-01
22779,David Perkins,Stockport,2010-01-01,2010-06-01
22779,David Perkins,Chesterfield,2009-10-01,2010-01-01
22779,David Perkins,Colchester,2008-07-01,2011-07-01
22779,David Perkins,Rochdale,2007-01-01,2008-07-01
22779,David Perkins,Morecambe,2000-09-01,2007-01-01
126391,Trevor Kyobe,Macclesfield,2019-07-01,2024-02-01
76588,Myles Hippolyte,Stockport,2022-01-01,2024-02-01
76588,Myles Hippolyte,Scunthorpe,2020-08-01,2022-01-01
76588,Myles Hippolyte,Yeovil,2019-07-01,2020-08-01
76588,Myles Hippolyte,Dunfermline,2018-07-01,2019-05-01
76588,Myles Hippolyte,St Mirren,2018-02-01,2018-07-01
76588,Myles Hippolyte,Falkirk,2016-01-01,2018-02-01
76588,Myles Hippolyte,Livingston,2014-07-01,2016-01-01
46666,Jay Rodriguez,Burnley,2019-07-01,2024-02-01
46666,Jay Rodriguez,West Brom,2017-07-01,2019-07-01
46666,Jay Rodriguez,Southampton,2012-06-01,2017-07-01
46666,Jay Rodriguez,Barnsley,2010-01-01,2010-03-01
46666,Jay Rodriguez,Stirling,2008-01-01,2008-04-01
94197,Tayo Edun,Charlton,2023-07-01,2024-02-01
94197,Tayo Edun,Blackburn,2021-08-01,2023-07-01
94197,Tayo Edun,Lincoln,2020-01-01,2021-08-01
94197,Tayo Edun,Ipswich,2018-08-01,2019-01-01
94197,Tayo Edun,Fulham ,2017-07-01,2020-01-01
94197,Tayo Edun,Fulham,2016-07-01,2020-01-01
134944,Khayon Edwards,Leyton Orient,2024-02-01,2024-02-01
134944,Khayon Edwards,Arsenal ,2020-10-01,2024-02-01
160354,Kieran Flavell,Barnsley,2022-04-01,2024-02-01
136048,Freddie Potts,Wycombe,2023-08-01,2024-02-01
143944,Jarmani Langlais,Bristol R,2021-08-01,2024-02-01
92845,Ashley Nadesan,Gillingham,2023-07-01,2024-02-01
92845,Ashley Nadesan,Crawley,2019-07-01,2023-07-01
92845,Ashley Nadesan,Carlisle,2018-08-01,2019-01-01
92845,Ashley Nadesan,Carlisle,2018-01-01,2018-06-01
92845,Ashley Nadesan,Fleetwood,2016-07-01,2019-07-01
133514,Harry Williams,Walsall,2023-07-01,2024-02-01
133514,Harry Williams,Alvechurch,2022-07-01,2023-07-01
133514,Harry Williams,West Brom ,2020-09-01,2021-06-01
175887,Dujuan Richards,Chelsea ,2024-02-01,2024-02-01
175887,Dujuan Richards,Chelsea,2023-06-01,2024-02-01
97119,Nathan Holland,Forest Green,2023-08-01,2024-02-01
97119,Nathan Holland,MK Dons,2022-06-01,2023-08-01
97119,Nathan Holland,Oxford,2021-07-01,2022-05-01
97119,Nathan Holland,Oxford,2020-01-01,2020-07-01
97119,Nathan Holland,West Ham,2017-01-01,2022-06-01
97119,Nathan Holland,Everton ,2016-07-01,2017-01-01
90311,Callum Connolly,Blackpool,2021-06-01,2024-02-01
90311,Callum Connolly,Fleetwood,2020-10-01,2021-06-01
90311,Callum Connolly,Fleetwood,2020-01-01,2020-07-01
90311,Callum Connolly,Lincoln,2019-08-01,2020-01-01
90311,Callum Connolly,Bolton,2019-01-01,2019-05-01
90311,Callum Connolly,Wigan,2018-08-01,2019-01-01
90311,Callum Connolly,Ipswich,2017-08-01,2018-06-01
90311,Callum Connolly,Wigan,2017-01-01,2017-05-01
90311,Callum Connolly,Barnsley,2016-03-01,2016-04-01
52899,Jonathan Hogg,Huddersfield,2013-07-01,2024-02-01
52899,Jonathan Hogg,Watford,2011-08-01,2013-07-01
52899,Jonathan Hogg,Portsmouth,2011-01-01,2011-05-01
52899,Jonathan Hogg,Darlington (old),2009-08-01,2010-05-01
139175,Sean Grehan,Carlisle,2024-01-01,2024-02-01
139175,Sean Grehan,Crystal Palace,2022-12-01,2024-02-01
139175,Sean Grehan,Crystal Palace ,2022-07-01,2024-02-01
139175,Sean Grehan,Bohemians D.,2021-01-01,2022-12-01
90901,Luther Wildin,Stevenage,2018-05-01,2024-02-01
90901,Luther Wildin,Nuneaton,2017-07-01,2018-05-01
67644,David Morgan,Accrington,2021-02-01,2024-02-01
67644,David Morgan,Southport,2017-09-01,2021-02-01
67644,David Morgan,Harrogate,2017-09-01,2017-09-01
67644,David Morgan,Fylde,2017-03-01,2017-09-01
67644,David Morgan,Nuneaton,2015-07-01,2017-03-01
67644,David Morgan,Tamworth,2013-10-01,2014-06-01
67644,David Morgan,Dundee,2013-01-01,2013-03-01
67644,David Morgan,Lincoln,2012-08-01,2013-01-01
90316,Ryan Loft,Port Vale,2023-09-01,2024-02-01
90316,Ryan Loft,Bristol R,2022-01-01,2023-09-01
90316,Ryan Loft,Scunthorpe,2020-08-01,2022-01-01
90316,Ryan Loft,Carlisle,2019-07-01,2020-07-01
90316,Ryan Loft,Leicester ,2018-08-01,2020-08-01
90316,Ryan Loft,Exeter,2018-01-01,2018-06-01
90316,Ryan Loft,Stevenage,2017-01-01,2017-05-01
90316,Ryan Loft,Braintree,2016-03-01,2016-06-01
97103,Anfernee Dijksteel,Middlesbrough,2019-08-01,2024-02-01
186055,Leo Duru,Blackburn,2023-11-01,2024-02-01
81238,Juninho Bacuna,Birmingham,2022-01-01,2024-02-01
81238,Juninho Bacuna,Rangers,2021-08-01,2022-01-01
81238,Juninho Bacuna,Huddersfield,2018-06-01,2021-08-01
81238,Juninho Bacuna,FC Groningen,2015-02-01,2018-06-01
110445,Wesley Fofana,Chelsea,2022-08-01,2024-02-01
110445,Wesley Fofana,Leicester,2020-10-01,2022-08-01
110445,Wesley Fofana,St-Etienne,2017-07-01,2020-10-01
136090,Niall Huggins,Sunderland,2021-08-01,2024-02-01
136090,Niall Huggins,Leeds ,2020-10-01,2021-08-01
114246,Josh Eccles,Gillingham,2020-09-01,2021-01-01
114246,Josh Eccles,Coventry,2018-07-01,2024-02-01
72505,Michal Helik,Huddersfield,2022-09-01,2024-02-01
72505,Michal Helik,Barnsley,2020-09-01,2022-09-01
72505,Michal Helik,Cracovia,2017-07-01,2020-09-01
125064,Aaron Pressley,Stevenage,2023-08-01,2024-02-01
125064,Aaron Pressley,Accrington,2023-01-01,2023-05-01
125064,Aaron Pressley,AFC W'bledon,2021-07-01,2022-03-01
125064,Aaron Pressley,Brentford,2020-01-01,2023-08-01
125064,Aaron Pressley,Aston Villa,2019-03-01,2020-01-01
45984,Jason Pearce,Charlton,2016-08-01,2024-02-01
45984,Jason Pearce,Wigan,2015-01-01,2016-08-01
45984,Jason Pearce,Leeds,2012-08-01,2015-01-01
45984,Jason Pearce,Portsmouth,2011-06-01,2012-08-01
45984,Jason Pearce,Bournemouth,2007-08-01,2011-06-01
45984,Jason Pearce,Woking,2007-01-01,2007-04-01
186000,Joshua Clark Anderson,MK Dons,2023-11-01,2024-02-01
134530,Max Mc Millan,Fleetwood,2021-07-01,2024-02-01
134530,Max Mc Millan,Leeds ,2020-10-01,2021-07-01
80792,Jamie Robson,Forest Green,2023-01-01,2024-02-01
80792,Jamie Robson,Lincoln,2021-08-01,2023-01-01
80792,Jamie Robson,Brechin,2016-03-01,2016-05-01
80792,Jamie Robson,Dundee Utd,2014-07-01,2021-08-01
113879,Claudio Gomes,Man City,2022-08-01,2024-02-01
113879,Claudio Gomes,Barnsley,2021-08-01,2022-05-01
113879,Claudio Gomes,PSV Eindhoven,2020-01-01,2020-03-01
113879,Claudio Gomes,Man City ,2018-08-01,2024-02-01
113879,Claudio Gomes,Man City,2018-07-01,2022-06-01
172170,Kaedyn Kamara,Preston,2023-01-01,2024-02-01
133080,Jake Hull,Buxton,2023-02-01,2023-05-01
133080,Jake Hull,Boston Utd,2022-09-01,2022-11-01
133080,Jake Hull,Hartlepool,2022-01-01,2022-05-01
133080,Jake Hull,Guiseley,2021-08-01,2022-01-01
133080,Jake Hull,Rotherham,2020-08-01,2024-02-01
77906,Jack Levi Sutton,Harrogate,2023-01-01,2024-02-01
77906,Jack Levi Sutton,Bradford,2020-07-01,2023-01-01
77906,Jack Levi Sutton,Nth Ferriby,2016-11-01,2017-01-01
77906,Jack Levi Sutton,Scunthorpe,2014-07-01,2020-07-01
155863,Jai Semenyo,Cardiff ,2022-02-01,2024-02-01
155863,Jai Semenyo,Cardiff,2022-02-01,2024-02-01
63533,Jay Lynch,Fleetwood,2022-06-01,2024-02-01
63533,Jay Lynch,Rochdale,2019-08-01,2022-06-01
63533,Jay Lynch,Fylde,2017-07-01,2019-08-01
63533,Jay Lynch,Salford,2015-08-01,2017-07-01
63533,Jay Lynch,Accrington,2014-08-01,2014-10-01
86072,Nelson Semedo,Wolves,2020-09-01,2024-02-01
86072,Nelson Semedo,Barcelona,2017-07-01,2020-09-01
86072,Nelson Semedo,Benfica,2015-07-01,2017-07-01
145985,Bobby Clark,Liverpool,2022-08-01,2024-02-01
145985,Bobby Clark,Liverpool ,2021-11-01,2024-02-01
141361,Kallum Cesay,Tottenham,2021-07-01,2024-02-01
141361,Kallum Cesay,Tottenham ,2021-07-01,2024-02-01
93443,Emmanuel Dennis,Watford,2024-01-01,2024-02-01
93443,Emmanuel Dennis,Basaksehir,2023-09-01,2023-12-01
93443,Emmanuel Dennis,Nottm Forest,2022-08-01,2024-02-01
93443,Emmanuel Dennis,Watford,2021-06-01,2022-08-01
93443,Emmanuel Dennis,Cologne,2021-01-01,2021-06-01
93443,Emmanuel Dennis,Club Brugge,2017-07-01,2021-06-01
93443,Emmanuel Dennis,Zorya,2016-07-01,2017-07-01
60651,Kieron Freeman,Oldham,2023-08-01,2024-02-01
60651,Kieron Freeman,Portsmouth,2021-07-01,2023-08-01
60651,Kieron Freeman,Swansea,2021-02-01,2021-07-01
60651,Kieron Freeman,Swindon,2021-01-01,2021-02-01
60651,Kieron Freeman,Portsmouth,2016-01-01,2016-06-01
60651,Kieron Freeman,Sheff Utd,2015-01-01,2021-01-01
60651,Kieron Freeman,Mansfield,2014-10-01,2015-01-01
60651,Kieron Freeman,Sheff Utd,2014-03-01,2014-06-01
60651,Kieron Freeman,Notts Co,2014-01-01,2014-03-01
60651,Kieron Freeman,Notts Co,2013-11-01,2013-12-01
60651,Kieron Freeman,Derby,2012-08-01,2015-01-01
60651,Kieron Freeman,Notts Co,2012-01-01,2012-05-01
60651,Kieron Freeman,Mansfield,2011-11-01,2012-01-01
69511,Jon Dadi Bodvarsson,Bolton,2022-01-01,2024-02-01
69511,Jon Dadi Bodvarsson,Millwall,2019-07-01,2022-01-01
69511,Jon Dadi Bodvarsson,Reading,2017-07-01,2019-07-01
69511,Jon Dadi Bodvarsson,Wolves,2016-08-01,2017-07-01
69511,Jon Dadi Bodvarsson,Kaiserslautern,2016-01-01,2016-08-01
69511,Jon Dadi Bodvarsson,Viking,2013-01-01,2016-01-01
99927,Brad House,Sutton Utd,2020-09-01,2024-02-01
99927,Brad House,Chippenham,2018-09-01,2019-06-01
166954,Ben Parkinson,Newcastle,2023-07-01,2024-02-01
166954,Ben Parkinson,N'castle ,2022-09-01,2024-02-01
95977,Admiral Muskwe,Exeter,2023-09-01,2024-02-01
95977,Admiral Muskwe,Fleetwood,2022-09-01,2023-03-01
95977,Admiral Muskwe,Luton,2021-07-01,2024-02-01
95977,Admiral Muskwe,Wycombe,2021-01-01,2021-06-01
95977,Admiral Muskwe,Swindon,2020-01-01,2020-07-01
51872,Seamus Coleman,Everton ,2023-11-01,2024-02-01
51872,Seamus Coleman,Blackpool,2010-03-01,2010-06-01
51872,Seamus Coleman,Everton,2009-01-01,2024-02-01
61095,Matz Sels,Nottm Forest,2024-02-01,2024-02-01
61095,Matz Sels,Strasbourg,2018-07-01,2024-02-01
61095,Matz Sels,Anderlecht,2017-07-01,2018-06-01
61095,Matz Sels,Newcastle,2016-06-01,2018-07-01
61095,Matz Sels,Gent,2014-01-01,2016-06-01
61095,Matz Sels,Lierse,2011-08-01,2014-01-01
94583,Jake Eastwood,Grimsby,2023-07-01,2024-02-01
94583,Jake Eastwood,Rochdale,2023-01-01,2023-05-01
94583,Jake Eastwood,Ross County,2022-07-01,2023-01-01
94583,Jake Eastwood,Rochdale,2022-04-01,2022-06-01
94583,Jake Eastwood,Portsmouth,2021-09-01,2021-11-01
94583,Jake Eastwood,Grimsby,2021-02-01,2021-06-01
94583,Jake Eastwood,Kilmarnock,2020-07-01,2021-01-01
94583,Jake Eastwood,Scunthorpe,2019-07-01,2020-01-01
94583,Jake Eastwood,Chesterfield,2017-12-01,2018-01-01
94583,Jake Eastwood,Sheff Utd,2017-08-01,2023-07-01
94583,Jake Eastwood,Gainsborough,2016-07-01,2017-08-01
90083,Charlie Kirk,Crewe,2024-02-01,2024-02-01
90083,Charlie Kirk,Burton,2023-01-01,2023-05-01
90083,Charlie Kirk,Blackpool,2022-01-01,2022-05-01
90083,Charlie Kirk,Charlton,2021-08-01,2023-12-01
183615,Aamir Daniels,Exeter,2023-09-01,2024-02-01
89030,Terence Van Couten,Stevenage,2017-07-01,2024-02-01
89030,Terence Van Couten,Reading ,2016-08-01,2017-06-01
89030,Terence Van Couten,Staines,2015-11-01,2016-08-01
51976,Aaron Wildig,Newport Co,2022-06-01,2024-02-01
51976,Aaron Wildig,Morecambe,2015-06-01,2022-06-01
51976,Aaron Wildig,Morecambe,2015-03-01,2015-05-01
51976,Aaron Wildig,Kidderminster,2015-01-01,2015-02-01
51976,Aaron Wildig,Shrewsbury,2012-05-01,2015-06-01
51976,Aaron Wildig,Shrewsbury,2012-01-01,2012-05-01
51976,Aaron Wildig,Shrewsbury,2011-11-01,2011-12-01
51976,Aaron Wildig,Hamilton,2011-01-01,2011-05-01
77148,Kyle Wootton,Stockport,2022-06-01,2024-02-01
77148,Kyle Wootton,Notts Co,2020-08-01,2022-06-01
77148,Kyle Wootton,Notts Co,2019-08-01,2020-07-01
77148,Kyle Wootton,Halifax,2018-09-01,2018-10-01
77148,Kyle Wootton,Stevenage,2017-08-01,2018-01-01
77148,Kyle Wootton,Cheltenham,2017-01-01,2017-06-01
77148,Kyle Wootton,Nth Ferriby,2016-09-01,2017-01-01
77148,Kyle Wootton,Lincoln,2015-10-01,2016-06-01
77148,Kyle Wootton,Scunthorpe,2014-08-01,2020-08-01
166491,Harvey Laidlaw,Portsmouth,2022-08-01,2024-02-01
52017,Danny Ward,Huddersfield,2020-08-01,2024-02-01
52017,Danny Ward,Cardiff,2017-06-01,2020-08-01
52017,Danny Ward,Rotherham,2015-01-01,2017-06-01
52017,Danny Ward,Rotherham,2015-01-01,2015-01-01
52017,Danny Ward,Huddersfield,2011-07-01,2015-01-01
52017,Danny Ward,Huddersfield,2011-03-01,2011-05-01
52017,Danny Ward,Coventry,2010-09-01,2010-10-01
52017,Danny Ward,Swindon,2009-11-01,2010-06-01
185992,Archie Milne,Swindon,2023-11-01,2024-02-01
108959,Joshua Sargent,Norwich,2021-08-01,2024-02-01
123236,Alex Curran,Macclesfield,2024-01-01,2024-02-01
123236,Alex Curran,Curzon A,2020-09-01,2023-05-01
123236,Alex Curran,Stockport,2019-08-01,2024-02-01
154977,Nathan Broome,Swansea,2023-08-01,2024-02-01
154977,Nathan Broome,AFC W'bledon,2022-01-01,2023-08-01
163829,Ryan Bartley,Derby,2023-07-01,2024-02-01
163829,Ryan Bartley,Eastbourne,2023-01-01,2023-08-01
163829,Ryan Bartley,Crystal Palace ,2022-07-01,2023-01-01
163829,Ryan Bartley,Crystal Palace,2022-07-01,2023-01-01
45672,Chris Basham,Sheff Utd,2014-07-01,2024-02-01
45672,Chris Basham,Blackpool,2010-08-01,2014-07-01
45672,Chris Basham,Rochdale,2008-02-01,2008-05-01
45672,Chris Basham,Stafford,2006-11-01,2007-01-01
182808,George Holley,Peterborough,2023-08-01,2024-02-01
96065,Nathan Broadhead,Ipswich,2023-01-01,2024-02-01
96065,Nathan Broadhead,Wigan,2022-08-01,2023-01-01
96065,Nathan Broadhead,Sunderland,2021-08-01,2022-05-01
96065,Nathan Broadhead,Burton,2019-08-01,2020-07-01
114278,Joao Virginia,Cambuur,2022-07-01,2023-05-01
114278,Joao Virginia,Sporting,2021-08-01,2022-05-01
114278,Joao Virginia,Reading,2019-07-01,2020-01-01
114278,Joao Virginia,Everton,2018-08-01,2024-02-01
114278,Joao Virginia,Everton ,2018-07-01,2024-02-01
48348,Mathias Jorgensen,Brentford,2021-09-01,2024-02-01
48348,Mathias Jorgensen,Copenhagen,2020-10-01,2021-07-01
48348,Mathias Jorgensen,F Dusseldorf,2020-01-01,2020-07-01
48348,Mathias Jorgensen,Fenerbahce,2019-08-01,2021-09-01
48348,Mathias Jorgensen,Huddersfield,2017-07-01,2019-08-01
48348,Mathias Jorgensen,Copenhagen,2014-07-01,2017-07-01
48348,Mathias Jorgensen,Copenhagen,2007-07-01,2012-07-01
124211,Vaughn Covil,Hull,2022-07-01,2024-02-01
124211,Vaughn Covil,Forest Green,2019-08-01,2022-07-01
145318,Lucas Vaughan,Bristol R,2021-10-01,2024-02-01
181988,Oliver Khinda,Sutton Utd,2023-08-01,2024-02-01
133305,Will Blackmore,Peterborough,2020-09-01,2024-02-01
136092,Rob Apter,Tranmere,2024-01-01,2024-02-01
136092,Rob Apter,Tranmere,2023-09-01,2024-01-01
136092,Rob Apter,Scunthorpe,2022-07-01,2023-01-01
136092,Rob Apter,Chester,2022-01-01,2022-03-01
136092,Rob Apter,Blackpool,2020-10-01,2024-02-01
165340,Hamid Abdul Salam,Reading,2022-07-01,2024-02-01
166981,Samuel Amo Ameyaw,Southampton ,2022-09-01,2024-02-01
166009,Ryan Jones,Bristol R,2022-07-01,2024-02-01
146657,Ronald,Swansea,2024-01-01,2024-02-01
146657,Ronald,Estrela,2023-08-01,2024-01-01
146657,Ronald,Guarani SP,2022-01-01,2024-01-01
146657,Ronald,Atletico Goianiense,2021-05-01,2022-01-01
167889,Bobby Dunn,Sheff Wed,2022-10-01,2024-02-01
114477,Ben Waine,Plymouth,2023-01-01,2024-02-01
114477,Ben Waine,Wellington,2018-07-01,2023-01-01
94679,Sam Nombe,Rotherham,2023-08-01,2024-02-01
94679,Sam Nombe,Exeter,2021-07-01,2023-08-01
94679,Sam Nombe,Luton,2020-10-01,2021-06-01
94679,Sam Nombe,Maidenhead,2019-01-01,2019-05-01
94679,Sam Nombe,Oxford C,2018-10-01,2019-01-01
94679,Sam Nombe,Oxford C,2018-02-01,2018-06-01
184467,Beau Macdonald,Southend,2023-10-01,2024-02-01
170376,Jayden Danns,Liverpool ,2022-11-01,2024-02-01
68889,Mario Lemina,Wolves,2023-01-01,2024-02-01
68889,Mario Lemina,Nice,2021-07-01,2023-01-01
68889,Mario Lemina,Fulham,2020-08-01,2021-06-01
68889,Mario Lemina,Galatasaray,2019-09-01,2020-08-01
68889,Mario Lemina,Southampton,2017-08-01,2021-07-01
68889,Mario Lemina,Juventus,2016-07-01,2017-08-01
68889,Mario Lemina,Juventus,2015-08-01,2016-06-01
68889,Mario Lemina,Marseille,2013-09-01,2016-07-01
165247,Connor O Brien,Accrington,2022-07-01,2024-02-01
182540,Sam Proctor,Aston Villa,2023-12-01,2024-02-01
182540,Sam Proctor,A Villa ,2023-08-01,2024-02-01
71954,Jorginho,Arsenal,2023-01-01,2024-02-01
71954,Jorginho,Chelsea,2018-07-01,2023-01-01
71954,Jorginho,Napoli,2014-01-01,2018-07-01
71954,Jorginho,Verona,2013-08-01,2014-01-01
145752,Oliver Arblaster,Port Vale,2023-07-01,2024-02-01
145752,Oliver Arblaster,Bradford PA,2021-10-01,2022-02-01
89801,Dean Henderson,Crystal Palace,2023-08-01,2024-02-01
89801,Dean Henderson,Nottm Forest,2022-07-01,2023-01-01
89801,Dean Henderson,Sheff Utd,2019-07-01,2020-08-01
89801,Dean Henderson,Sheff Utd,2018-07-01,2019-05-01
89801,Dean Henderson,Shrewsbury,2017-07-01,2018-06-01
89801,Dean Henderson,Grimsby,2016-08-01,2017-02-01
89801,Dean Henderson,Stockport,2016-01-01,2016-06-01
170741,Mael Durandde Gevigney,Barnsley,2023-08-01,2024-02-01
170741,Mael Durandde Gevigney,Nimes,2022-07-01,2023-08-01
78913,Kabongo Tshimanga,Boreham W,2024-02-01,2024-02-01
78913,Kabongo Tshimanga,Fleetwood,2023-09-01,2024-01-01
78913,Kabongo Tshimanga,Peterborough,2023-06-01,2024-02-01
78913,Kabongo Tshimanga,Peterborough,2023-01-01,2023-06-01
78913,Kabongo Tshimanga,Chesterfield,2021-08-01,2023-06-01
78913,Kabongo Tshimanga,Boreham W,2019-07-01,2021-08-01
78913,Kabongo Tshimanga,Oxford C,2018-07-01,2019-07-01
78913,Kabongo Tshimanga,Boston Utd,2017-07-01,2018-07-01
78913,Kabongo Tshimanga,Yeovil,2017-01-01,2017-05-01
78913,Kabongo Tshimanga,Nuneaton,2015-11-01,2016-06-01
78913,Kabongo Tshimanga,Corby,2015-08-01,2015-11-01
78913,Kabongo Tshimanga,Chelmsford,2015-02-01,2015-03-01
78913,Kabongo Tshimanga,Aldershot,2015-01-01,2015-02-01
166960,Ayo Lekuti,Northampton,2022-09-01,2024-02-01
130365,Blondy Nna Noukeu,Southend,2022-09-01,2023-05-01
130365,Blondy Nna Noukeu,Crawley,2021-07-01,2022-01-01
57719,Cauley Woodrow,Luton,2022-06-01,2024-02-01
57719,Cauley Woodrow,Barnsley,2019-07-01,2022-06-01
57719,Cauley Woodrow,Barnsley,2018-08-01,2019-05-01
57719,Cauley Woodrow,Bristol C,2017-08-01,2018-06-01
57719,Cauley Woodrow,Burton,2017-01-01,2017-05-01
57719,Cauley Woodrow,Southend,2013-09-01,2014-02-01
57719,Cauley Woodrow,Luton,2010-08-01,2011-05-01
76404,Kristoffer Ajer,Brentford,2021-07-01,2024-02-01
76404,Kristoffer Ajer,Kilmarnock,2017-01-01,2017-06-01
76404,Kristoffer Ajer,Celtic,2016-07-01,2021-07-01
76404,Kristoffer Ajer,IK Start,2014-07-01,2016-07-01
141224,Kane Drummond,Macclesfield,2024-01-01,2024-02-01
141224,Kane Drummond,Rylands,2020-01-01,2023-12-01
85662,Manuel Akanji,Man City,2022-09-01,2024-02-01
85662,Manuel Akanji,B Dortmund,2018-01-01,2022-09-01
85662,Manuel Akanji,Basel,2015-07-01,2018-01-01
166661,Ethan Nwaneri,Arsenal ,2022-09-01,2024-02-01
93117,Christian Fassnacht,Norwich,2023-07-01,2024-02-01
93117,Christian Fassnacht,Young Boys,2017-07-01,2023-07-01
